UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
HL7402,@Jaemin350,2021-09-11T23:59:11.000Z,"HL7402
@Jaemin350
·
Sep 11","어제는 2001년 9월 11일에 있었던 9.11 테러 20주기 이었습니다.
Flightradar24
@flightradar24
 · Sep 11
#NeverForget
#911Memorial
#911Anniversary

https://flightradar24.com/data/aircraft/n722kc#291d91e3…",,,,,"['https://pbs.twimg.com/profile_images/1321848505099554823/mTwrtWNY_mini.jpg', 'https://pbs.twimg.com/media/E_CX9pnWYAEC8ZU?format=png&name=small']",https://twitter.com/Jaemin350/status/1436841785536385024
girl,@gomewrgustd,2021-09-11T23:59:00.000Z,"girl
@gomewrgustd
·
Sep 11","happy birthday uri leader terhebat, ayo kita bahagia terus, sehat terus sampai kita ketemu
love you abang
#OurHealingPebbleRM
#WeLiveSoWeLoveNamu
#aRMysEternaLove
#RMiracleDay
#OurBeginningAndEndRM
#HappyBirthdayNamjoon
#NamjooningDay
#OurGalaxyNamjoon
#WeGotJoonieVerse",💜 💜 💜 💜 🌟,,,,[],https://twitter.com/gomewrgustd/status/1436841740942462976
ꜱᴛɪɢᴍᴀ∞,@Stigmatannie7,2021-09-11T23:58:59.000Z,"ꜱᴛɪɢᴍᴀ∞
@Stigmatannie7
·
Sep 11","🅗︎🅐︎🅟︎🅟︎🅨︎🅡︎🅜︎🅓︎🅐︎🅨︎‍

¡Feliz cumpleaños al mejormejor líder! 
@BTS_twt
  #RMiracleDay #HappyRMDay #OurHealingPebbleRM
1",💜 💜 🥳 ❤ 🔥,1,,,"['https://pbs.twimg.com/media/E_Cv7QzXoAErUfJ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_Cv79GWEAAR_0X?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_Cv7qBXoAIBejk?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_Cv8QrXsAEvrEC?format=jpg&name=360x360']",https://twitter.com/Stigmatannie7/status/1436841735485804549
Clinton 'Paperthin' Bader,@paperthinhere,2021-09-11T23:58:59.000Z,"Clinton 'Paperthin' Bader
@paperthinhere
·
Sep 11","I have a good feeling about today
1
10",🤔,1,,10,[],https://twitter.com/paperthinhere/status/1436841734160281600
Dark violet.,@darkviolets1,2021-09-11T23:58:50.000Z,"Dark violet.
@darkviolets1
·
Sep 11","개포동에 떡복이 생각난다. 
은광여고? 

길죽한 가래떡에 - 수수깡마냥
팔던.. 

또 어묵국물에 떡복이 양념을 타서 
풀어마시던 - 

그 가게 아직있긴 할거 같긴 한데 ..
1",,,,1,[],https://twitter.com/darkviolets1/status/1436841697095217155
Soyuz,@jongjongpyo,2021-09-11T23:58:49.000Z,"Soyuz
@jongjongpyo
·
Sep 11","#CountdownToLaunch
NASA
@NASA
 · Sep 11
You're gonna like this tweet. No, seriously, you should like this tweet to see what happens!

Take a look at our @Twitter Moment to see how we're getting ready to #CountdownToLaunch for our upcoming missions! https://twitter.com/i/events/1436400142341509160…",,,,,['https://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_mini.jpg'],https://twitter.com/jongjongpyo/status/1436841692162707458
천진(天進),@PerfumeG,2021-09-11T23:58:49.000Z,"천진(天進)
@PerfumeG
·
Sep 11","워스트 댄서 배틀인데.. 배틀 대체 왜 한거야..? / 스트릿 우먼 파이터 리뷰 / 모니카 vs 허니제이, 제인 vs 리수, YG... https://youtu.be/zb73qZnPiBk 출처 
@YouTube
워스트 댄서 배틀인데.. 배틀 대체 왜 한거야..? / 스트릿 우먼 파이터 리뷰 / 모니카 vs 허니제이, 제인 vs 리수,...
몇번을 다시 봐도 이해가 되지 않는 부분은왜 배틀을 한건가... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ나머지 이야기 하지 못한 다양한 분석들과 제 생각은멤버십을 통해서 전하고 있습니다가입은https://www.youtube.com/channel/UCn0BIl8oUlmlcCTwRjnZPuA...
youtube.com",🐬,,,,['https://pbs.twimg.com/card_img/1436668273160908806/XbkBd6_a?format=jpg&name=240x240'],https://twitter.com/PerfumeG/status/1436841691449753605
dev_zeroday0619,@dev_zeroday0619,2021-09-11T23:58:37.000Z,"dev_zeroday0619
@dev_zeroday0619
·
Sep 11",오랜많에 BOJ나 풀어야지,,,,,[],https://twitter.com/dev_zeroday0619/status/1436841644637102080
더부천(The부천),@ibucheon,2021-09-11T23:58:34.000Z,"더부천(The부천)
@ibucheon
·
Sep 11","경기도, 어린이집 운영 지원 체계 매뉴얼 개발. 회계 투명성ㆍ공공성 강화ㅡ 보육컨설턴트 운영 지침, 재무ㆍ회계ㆍ시스템 컨설팅 운영, 보육컨설팅 Q&A http://bit.ly/3hoRKbi

#더부천 #thebucheon",,,,,[],https://twitter.com/ibucheon/status/1436841631911591936
allyygggg,@yllaocampo,2021-09-11T23:58:33.000Z,"allyygggg
@yllaocampo
·
Sep 11","gandang bungad sa umaga ah
alexa | DONBELLE, ALWAYS
@sereinalexa
 · Sep 11
Gising na gising na nga ako tas ganito pa makikita ko TT__TT

#DonBelle
#DONBELLEmpire
0:00
21.8K views
1",,,,1,['https://pbs.twimg.com/profile_images/1437708545500205057/sZD0FNvO_mini.jpg'],https://twitter.com/yllaocampo/status/1436841627838926853
박요빈/메인트 알티 부탁!,@parkyovin0407,2021-09-11T23:58:26.000Z,"박요빈/메인트 알티 부탁!
@parkyovin0407
·
Sep 11","https://twitch.tv/parkyovin_0407
박요빈/메인트 알티 부탁!
@parkyovin0407
 · Sep 11
오늘 오후 6시 30분 부터 7시 30분까지
Dark deception 공포게임 예정...ㅠ",🐑 🐑 🐑 🐑,,,,['https://pbs.twimg.com/profile_images/1434543101364760578/zTzvxTro_mini.jpg'],https://twitter.com/parkyovin0407/status/1436841598545915909
더부천(TheBucheon),@thebucheon,2021-09-11T23:58:26.000Z,"더부천(TheBucheon)
@thebucheon
·
Sep 11","경기도, 어린이집 운영 지원 체계 매뉴얼 개발. 회계 투명성ㆍ공공성 강화ㅡ 보육컨설턴트 운영 지침, 재무ㆍ회계ㆍ시스템 컨설팅 운영, 보육컨설팅 Q&A http://bit.ly/3hoRKbi

#더부천 #thebucheon",,,,,[],https://twitter.com/thebucheon/status/1436841596767531010
DODE,@_do_de_m,2021-09-11T23:58:24.000Z,"DODE
@_do_de_m
·
Sep 11","스킬합작 FAQ 및 신청자 명단이 포스타입에 갱신되었습니다 !기타 문의 및 누락은 DM 부탁드립니다 :) 
마감 화이팅입니다! ><)9 https://posty.pe/r2rka0
DODE
@_do_de_m
 · Sep 6
메이플스토리 1 그림 스킬 합작 안내입니다!
자신의 캐릭터(메애기)한정 신청이 가능하며,
자신의 캐릭터(메애기)가 스킬을 
사용하는 모습을 담아주세요! 
오늘 저녁 10시부터 선착순으로 신청을 받으며  자세한 내용은 사진과 아래 링크를 참고 해주세요 감사합니다!
3
2",,,3,2,"['https://pbs.twimg.com/media/E_CvYUxVUAIxUmV?format=jpg&name=small', 'https://pbs.twimg.com/media/E_CvYUwVEAcEP_A?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1423876277094653952/EqfxV2YQ_mini.jpg', 'https://pbs.twimg.com/media/E-p8w_iVEAMx3OR?format=jpg&name=120x120', 'https://pbs.twimg.com/media/E-p8w_iUUAMzkKS?format=jpg&name=120x120', 'https://pbs.twimg.com/media/E-p8w_iVIAQBWrS?format=jpg&name=120x120', 'https://pbs.twimg.com/media/E-p8w_jVUAojTHY?format=jpg&name=120x120']",https://twitter.com/_do_de_m/status/1436841587829444611
"PHOTONET,PHONO,걷는책",@PHOTONET_BOOKS,2021-09-11T23:58:23.000Z,"PHOTONET,PHONO,걷는책
@PHOTONET_BOOKS
·
Sep 11","“현대음악을 들으면 청중은 충격과 혼란에 빠질 때가 많다. 오늘날까지도 불협화음이 많고 실험적인 특정 사조는 본의 아니게 관객이 겁먹는다는 이유로 공연기획자들의 기피 대상이 되곤 한다.클래식 현대음악과의 만남
클래식, 현대음악과의 만남
클래식, 시대와의 만남 시리즈 5권. 20세기 시작부터 마지막까지 그 흐름을 파악할 수 있도록 현대음악사에 등장하는 수많은 작곡가들을 빠짐없이 소개하면서, 그들의 생애와 주요 작품의 내용을 충실히 설명하고 있...
aladin.co.kr",,,,,['https://pbs.twimg.com/card_img/1437369755258613764/BXyecw2Y?format=jpg&name=240x240'],https://twitter.com/PHOTONET_BOOKS/status/1436841583479975936
강영백(더부천ㆍThe Bucheon),@bucheon_in,2021-09-11T23:58:21.000Z,"강영백(더부천ㆍThe Bucheon)
@bucheon_in
·
Sep 11","경기도, 어린이집 운영 지원 체계 매뉴얼 개발. 회계 투명성ㆍ공공성 강화ㅡ 보육컨설턴트 운영 지침, 재무ㆍ회계ㆍ시스템 컨설팅 운영, 보육컨설팅 Q&A http://bit.ly/3hoRKbi

#더부천 #thebucheon",,,,,[],https://twitter.com/bucheon_in/status/1436841573942059015
소소리 깊고 짙게,@shayun19_sosori,2021-09-11T23:58:14.000Z,"소소리 깊고 짙게
@shayun19_sosori
·
Sep 11",뭐했는데 9시냐 진짜,🔥 🌃 🌹 ☂,,,,[],https://twitter.com/shayun19_sosori/status/1436841546553257984
YeN~꽃|The Feels,@Najeong_jjang,2021-09-11T23:57:45.000Z,"YeN~꽃|The Feels
@Najeong_jjang
·
Sep 11","Not even a single song...
director of the feels prom commitee
@NAYTlON
 · Sep 11
they will pay
Show this thread
2",🍹 ✉ 🙂,,,2,"['https://pbs.twimg.com/profile_images/1436494679655256098/pCXnGFb6_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1436760712035045380/pu/img/0Mk-_nfMJBGYJ1e8.jpg']",https://twitter.com/Najeong_jjang/status/1436841423123345409
김정관,@kjgheroman,2021-09-11T23:57:34.000Z,"김정관
@kjgheroman
·
Sep 11","http://smarturl.it/gzcav2 
1
1",💯,,1,1,[],https://twitter.com/kjgheroman/status/1436841378718228480
Lee dae-young,@kingkorea2,2021-09-11T23:57:32.000Z,"Lee dae-young
@kingkorea2
·
Sep 11","""4.15 부정선거"" 공방 중에 날아든 종이, 정체는? (현장영상) / SBS
오늘(29일) 오후 국민의힘 대선 경선 후보 간담회가 열렸습니다. 역대 최다인 11명의 경선후보가 처음으로 한 자리에 모였습니다. 각자 공개발언을 이어가던 중, 황교안 후보는 ""꼭 강조할 게 있다""며 ""4.15 부정선거 의혹 증거물이 나왔다. 특검으로 끝내자""고 말했습니다. ...
youtube.com",,,,,['https://pbs.twimg.com/card_img/1436841366936424452/0r4daCJo?format=jpg&name=240x240'],https://twitter.com/kingkorea2/status/1436841368970612738
~Kiho~ KIHYUN SOLO SOON?,@Kiho03674209,2021-09-11T23:57:30.000Z,"~Kiho~ KIHYUN SOLO SOON?
@Kiho03674209
·
Sep 11","I'm dreaming 
#기현
3",😴,,,3,"['https://pbs.twimg.com/media/E_CvmQNX0AI-Q9-?format=jpg&name=120x120', 'https://pbs.twimg.com/media/E_Cvmt0WQAM4jlZ?format=jpg&name=small']",https://twitter.com/Kiho03674209/status/1436841363019079680
taejayyeonbeom ',@wintaehoneybear,2021-09-11T23:57:29.000Z,"taejayyeonbeom '
@wintaehoneybear
·
Sep 11",#HappyBirthdayNamjoon,,,,,[],https://twitter.com/wintaehoneybear/status/1436841359424425986
조윤,@yuna9004,2021-09-11T23:57:27.000Z,"조윤
@yuna9004
·
Sep 11","LYNN MINMAY

Macross 
Do You Remember Love 

#macross #linn #minmay #LynnMinmay
#robotech
#animation #animationart #animations #flashback #doyourememberlove
#mikimotoharuhiko
2
19
62",,2,19,62,['https://pbs.twimg.com/media/E_Cvl10VkAYg_jC?format=jpg&name=small'],https://twitter.com/yuna9004/status/1436841348003368960
jm,@sleepygukkie,2021-09-11T23:57:26.000Z,"jm
@sleepygukkie
·
Sep 11","Happy Birthday Namjoonie! All the best for you, i love you 
방탄소년단
@BTS_twt
 · Sep 11
#NJHBD_BICYCLE
스물여덟번째 생일도 여러분과 함께할 수 있어 행복합니다. 곳곳의 과분한 생일축하 너무너무 고맙습니다 ! 더 충분한 제가 될게요 
1
2",🐨 💚 🥰,,1,2,"['https://pbs.twimg.com/profile_images/1437401193332969472/A1F8waJg_mini.jpg', 'https://pbs.twimg.com/media/E_A48ffVcAUU324?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_A4-SVUcAMSsbc?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_A4-9VVgAEDwEP?format=jpg&name=360x360']",https://twitter.com/sleepygukkie/status/1436841343834198023
昊星,@hoseongkr,2021-09-11T23:57:22.000Z,"昊星
@hoseongkr
·
Sep 11","미친 국민들..사형수를 대통령으로... ...................................................... 박근혜 대통령의 탄핵은 대한민국을 전복시킨 반역자들의 (cont) https://tl.gd/n_1srqlg0
1
1",,,1,1,[],https://twitter.com/hoseongkr/status/1436841329779163136
M,@777Mxtt,2021-09-11T23:57:22.000Z,"M
@777Mxtt
·
Sep 11","I can’t take this anti mask shit anymore
1
3",,1,,3,[],https://twitter.com/777Mxtt/status/1436841327463862276
Kecil Hiatus '3')/,@KRS_KrystalFX,2021-09-11T23:57:16.000Z,"Kecil Hiatus '3')/
@KRS_KrystalFX
·
Sep 11",jalan masih panjang nan berliku~,,,,,[],https://twitter.com/KRS_KrystalFX/status/1436841302407073797
김재현,@97rpc7UrcpJJwxM,2021-09-11T23:57:10.000Z,"김재현
@97rpc7UrcpJJwxM
·
Sep 11","한톨 과,1원뿐 뻔뻔하긴..
공약도 생략이고, 
말을 또 뒤집어? 
기본이 그렇지 뭐.
그럼 연설 왜해?",🙄,,,,[],https://twitter.com/97rpc7UrcpJJwxM/status/1436841277870379010
rawr,@Pmlaaaaa,2021-09-11T23:57:05.000Z,"rawr
@Pmlaaaaa
·
Sep 11","gonna get tested tomorrow for COVID, finger crossed it’s negative.
1",,1,,,[],https://twitter.com/Pmlaaaaa/status/1436841256907264002
june00,@june00_bread,2021-09-11T23:57:04.000Z,"june00
@june00_bread
·
Sep 11","분명히 생리 끝난지 일주일밖에 안됐는데 이게 무슨 꼴이냐... 백신 부작용이 온다 특이점이 왔다 ㅠ
1
7",,,1,7,[],https://twitter.com/june00_bread/status/1436841251882483713
송송대장=slow아이아미,@j_zcb,2021-09-11T23:56:57.000Z,"송송대장=slow아이아미
@j_zcb
·
Sep 11","우리 리더 알엠 생일 축하해
#HappyBirthdayNamjoon 
#HAPPYRMDAY 
#HappyNamjoonDay 
#NamjoonBirthday
The following media includes potentially sensitive content. Change settings
View",❄ 💜 🐳 🐙,,,,[],https://twitter.com/j_zcb/status/1436841223566675971
ESimington75,@Esimington75,2021-09-11T23:56:56.000Z,"ESimington75
@Esimington75
·
Sep 11",That is highly under viewed,,,,,[],https://twitter.com/Esimington75/status/1436841219930431489
tere✿ || #TRESEMAYODAY,@rockyswaeggg,2021-09-11T23:56:52.000Z,"tere✿ || #TRESEMAYODAY
@rockyswaeggg
·
Sep 11","Astro and Got7 will always have a special place in my heart
1",😭 💜 💚,,,1,[],https://twitter.com/rockyswaeggg/status/1436841201852772353
mantuidamannyamamapark,@istrinyaceyeeee,2021-09-11T23:56:29.000Z,"mantuidamannyamamapark
@istrinyaceyeeee
·
Sep 11","#KYUNGSOO #weareoneEXO
Chart Data
@chartdataCD
 · Sep 11
Favorite Global Music Star:

Vote and comment: #FavoriteGlobalMusicStarChartdatsCD

Follow us to validate your vote .
Show this poll",✅,,,,['https://pbs.twimg.com/profile_images/1304161505936642051/Nr49h1hl_mini.jpg'],https://twitter.com/istrinyaceyeeee/status/1436841107896164354
옥천군섹시장인(박준서),@juoonseo,2021-09-11T23:56:21.000Z,"옥천군섹시장인(박준서)
@juoonseo
·
Sep 11","g

ddr9v",,,,,[],https://twitter.com/juoonseo/status/1436841070353018884
LALISA MY MAIN • BUSY,@BarbieLisa27,2021-09-11T23:56:16.000Z,"LALISA MY MAIN • BUSY
@BarbieLisa27
·
Sep 11","On point!  And now she's a superstar 
artemis
@reignalisa
 · Sep 11
sa isang pangarap ako'y naniniwala, ako ay lilipad at ang lahat makakakita. sa isang pangarap ako'y naniniwala, hindi ako titigil hangga't makakaya unti-unti mararating, tagumpay ko'y makikita. patuloy ang pangarap.
Show this thread
1",👑 🤣 ❤,,,1,"['https://pbs.twimg.com/profile_images/1436656487007330304/8tKLYip2_mini.jpg', 'https://pbs.twimg.com/media/E_A7lgVVkAwdGi9?format=jpg&name=900x900']",https://twitter.com/BarbieLisa27/status/1436841049482141701
Jungkook,@J43334738,2021-09-11T23:56:15.000Z,"Jungkook
@J43334738
·
Sep 11","#IDOLto1B #IDOL1BonYoutube #IDOL1B ยินดีด้วยนะคะที่ยอดวิวถึง1พันล้านวิวแล้ว Spotify ไม่ถนัด ถ้าเรื่องปั่นวิวในท่อไว้ใจได้ ถึงไม่ได้หยุดตอนครบ1พันล้าน อย่างน้อยก็มีส่วนร่วมในความสำเร็จครั้งนี้ถึงจะเป็นเล็กน้อยดีใจด้วยนะคะน้ำตาจิไหลปั่นต่อ...
#BTS 
@BTS_twt
 
#방탄소년단
#BTSARMY
2",💜 🐰 🎉 🎉,,,2,"['https://pbs.twimg.com/media/E_CvTSGVcAQmCTy?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_CvT9nVUAEM1NN?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_CvTnmVkAIN7oW?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_CvUGTVEAUXu9h?format=jpg&name=360x360']",https://twitter.com/J43334738/status/1436841046143475714
bang pd's wifeu,@https_taeberry,2021-09-11T23:56:14.000Z,"bang pd's wifeu
@https_taeberry
·
Sep 11",#NJHBD_BICYCLE BORAHAE,💜,,,,['https://pbs.twimg.com/media/E_CvUEgVQAIgWIw?format=jpg&name=medium'],https://twitter.com/https_taeberry/status/1436841044167954437
niels,@prettyellowmint,2021-09-11T23:56:12.000Z,"niels
@prettyellowmint
·
Sep 11","its really hard to pretend to be okay but you know that you're not :')
13",🌸,,,13,['https://pbs.twimg.com/media/E_CvTlNVQAMfCoZ?format=png&name=small'],https://twitter.com/prettyellowmint/status/1436841035192168448
강영백(더부천ㆍThe Bucheon),@bucheon_in,2021-09-11T23:56:12.000Z,"강영백(더부천ㆍThe Bucheon)
@bucheon_in
·
Sep 11","경기도, 추석맞이 온·오프라인 농특산물 특판 등 다양한 이벤트 풍성 http://bit.ly/3hr1vWF 

#더부천 #thebucheon",,,,,[],https://twitter.com/bucheon_in/status/1436841033627693056
LALISA - LISA 1ST SOLO ALBUM OUT NOW!!,@ilowkeystanbp,2021-09-11T23:56:10.000Z,"LALISA - LISA 1ST SOLO ALBUM OUT NOW!!
@ilowkeystanbp
·
Sep 11","I want Rosie walking in my house like that...
@pcyzip
 · Sep 11
girlfriend material
1
2",,,1,2,"['https://pbs.twimg.com/profile_images/1437644488399273985/gGzSy_jX_mini.jpg', 'https://pbs.twimg.com/media/E_BgSsKXEAYF2yZ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_BgSsNXEAUk5T1?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E_BgSsMXMAEwhW9?format=jpg&name=360x360']",https://twitter.com/ilowkeystanbp/status/1436841027327856640
~( 귀차니즘의 궤적 )~,@stynersoul,2021-09-11T23:56:10.000Z,"~( 귀차니즘의 궤적 )~
@stynersoul
·
Sep 11",이제 여궤의 전대물까지 맛보셔야죠 ㅠㅅㅠ,,,,,[],https://twitter.com/stynersoul/status/1436841026212163584
김아무개쿵야,@myclassicblue,2021-09-11T23:56:08.000Z,"김아무개쿵야
@myclassicblue
·
Sep 11",그래도.. 뇌에힘주고가야겠지.. 영..차..영..차..,⚾,,,,[],https://twitter.com/myclassicblue/status/1436841015684468736
체체,@tteok_7,2021-09-11T23:56:07.000Z,"체체
@tteok_7
·
Sep 11","Morning 
#남준생일ᄎㅋ
8",🌱,8,,,[],https://twitter.com/tteok_7/status/1436841012576485376
Demián VOY A SER TÍO,@abisaverno,2021-09-11T23:56:05.000Z,"Demián VOY A SER TÍO
@abisaverno
·
Sep 11",Se me acabó la cajetilla y que pereza me da para salir a comprar otra.,,,,,[],https://twitter.com/abisaverno/status/1436841007073607688
신민아,@illussomina,2021-09-11T23:56:03.000Z,"신민아
@illussomina
·
Sep 11",GIF,,,,,['https://pbs.twimg.com/tweet_video_thumb/E_CvLftVUAIp_Bq.jpg'],https://twitter.com/illussomina/status/1436840996860416002
유니스.,@MsKimshi_,2021-09-11T23:55:48.000Z,"유니스.
@MsKimshi_
·
Sep 11","Happy birthday to the boys' leader,  rrrrrrraaap monster *jk's way* 
#NamjoonDay  #NamjoonBirthday 
@BTS_twt",😅 💜,,,,['https://pbs.twimg.com/media/E_CvNtvVIAEC86t?format=jpg&name=small'],https://twitter.com/MsKimshi_/status/1436840934306508804
YAHWEH Christian Radio,@YAHWEH_RADIO,2021-09-11T23:55:43.000Z,"YAHWEH Christian Radio
@YAHWEH_RADIO
·
Sep 11","Avalon - My Jesus, I Love Thee",,,,,[],https://twitter.com/YAHWEH_RADIO/status/1436840913108676611
~( 귀차니즘의 궤적 )~,@stynersoul,2021-09-11T23:55:43.000Z,"~( 귀차니즘의 궤적 )~
@stynersoul
·
Sep 11",RT) 이렇게 1명이 또오... ㅠㅅㅠ,,,,,[],https://twitter.com/stynersoul/status/1436840912705908738
백화선생,@MasterWhite18,2021-09-11T23:55:39.000Z,"백화선생
@MasterWhite18
·
Sep 11","이거 하니 생각난거. 초고속정보통신건물 인증제도는 1999년부터 시행되었는데 일정 기준 이상의 구내 정보통신 설비를 갖춘 건물에 나갔죠. 이 제도 이후 아파트에 이런거 붙이는게 아파트 브랜드 가치 상승에 기여한다 뭐 이런 이야기가 돌며 유행처럼 깔렸죠.
내세에는 식물이 되고 싶은 실피리트
@Sylphirit
 · Sep 11
어린 분들은 모르실 수도 있는데, 21세기 극초반만 해도 수도권 아파트조차 광케이블이 없어서 인터넷 설치할 때 별도의 광케이블을 외부에서 끌어와야 했답니다.
저희 집은 심지어 그것 때문에 방과 베란다 사이 벽에 구멍내고 나중에 실리콘으로 메웠음.(…)
Show this thread
2
30
15",,2,30,15,"['https://pbs.twimg.com/media/E_CvLUPVQAUg5SS?format=jpg&name=240x240', 'https://pbs.twimg.com/profile_images/344513261576854775/a5858db8b3fd74802e3d24494955b315_mini.jpeg']",https://twitter.com/MasterWhite18/status/1436840895651848198
김재현,@97rpc7UrcpJJwxM,2021-09-11T23:55:36.000Z,"김재현
@97rpc7UrcpJJwxM
·
Sep 11","대구에서 
윤석열 외치는 지지자나 이심명심 외치는 지지자나 동급으로 보이네.
1",,,,1,[],https://twitter.com/97rpc7UrcpJJwxM/status/1436840882049740804
ESimington75,@Esimington75,2021-09-11T23:55:36.000Z,"ESimington75
@Esimington75
·
Sep 11",Dumhdurum .. I watch the performance ver. A lot ..up past 7m views,,,,,[],https://twitter.com/Esimington75/status/1436840881512910852
마람,@_XMQX,2021-09-11T23:55:33.000Z,"마람
@_XMQX
·
Sep 11","والله وقتنا كنّا معنفين واذا هاوشناهم قالوا شعارنا (التربية والتعليم) فالتربية قبل التعليم !!
وكالة تعليق الدراسة
@News_Ejazah
 · Sep 11
عقوبات يمنع استخدامها
في المدارس على الطلاب:

1-الإيذاء الجسدي او النفسي
او تهديد بحسم درجات

2-عدم الحرمان من تناول الإفطار

3-لا يمنع من ذهاب لدورة المياة
او شرب

4-عدم تكليف الطالب بنسخ الواجب عقاباً له

5-عدم السخرية منه او استفزازه

6-عدم طرد الطالب خارج الصف كعقوبه
1",❌,1,,,"['https://pbs.twimg.com/ext_tw_video_thumb/1436840854476443648/pu/img/m_A768v-E_PgeJSh.jpg', 'https://pbs.twimg.com/profile_images/1257135606783782912/oVPhEKxN_mini.jpg']",https://twitter.com/_XMQX/status/1436840871383740422
jm,@sleepygukkie,2021-09-11T23:55:29.000Z,"jm
@sleepygukkie
·
Sep 11","Look at the tags! 
방탄소년단
@BTS_twt
 · Sep 11
울 리더의 생일을 축하합니다! 십년 넘게 함께 한 나의 친구! 생일 축하한다! #남준생일ᄎㅋ #슈가형이야 #고생이많다 #십년더하자",🥺 😭,,,,['https://pbs.twimg.com/profile_images/1437401193332969472/A1F8waJg_mini.jpg'],https://twitter.com/sleepygukkie/status/1436840854576984067
