UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
좀비잡자,@whaqlwkqwk,2021-09-10T23:35:38.000Z,"좀비잡자
@whaqlwkqwk
·
9월 11일","시우민 양손동기화
시우민 블루
시우민 나혼산
시우민 이불밖
시우민 나비소녀
시우민 슈윗타임
시우민 요정
시우민 베레모 
시우민 고양이
민석 귀걸이
민석 눈화장
민석 귀여워
민석 사랑해
민석 천사
민석 요정
김민석 나비소녀  
김민석 이유  
김민석 심포유  
김민석 비욘드
김민석 블루",,,,,[],https://twitter.com/whaqlwkqwk/status/1436473471052091394
꾸미,@HARIBO32699,2021-09-10T23:35:38.000Z,"꾸미
@HARIBO32699
·
9월 11일","시우민 출근
시우민 이유 
시우민 심포유 
시우민 고양이 
시우민 햄스터 
시우민 양손동기화 
시우민 화보 
시우민 애교 
시우민 인스타 
시우민 귀환 
시우민 베레모
시우민 얼굴천재
시우민 고화질
시우민 청소
#시우민 #XIUMIN #김민석",,,,,[],https://twitter.com/HARIBO32699/status/1436473468837502977
김나비아가,@ajang32699,2021-09-10T23:35:37.000Z,"김나비아가
@ajang32699
·
9월 11일","시우민 나비소녀
시우민 이유
시우민 심포유
시우민 고양이
시우민 햄스터
시우민 양손동기화
시우민 애교
민석 애교
민석 햄스터
민석 양손동기화
민석 귀여워
민석 보고싶다
김민석 이유
김민석 블루
김민석 모자
김민석 비욘드
김민석 애교",,,,,[],https://twitter.com/ajang32699/status/1436473468317421568
ㅅㅇㅁ사랑해,@minm326,2021-09-10T23:35:31.000Z,"ㅅㅇㅁ사랑해
@minm326
·
9월 11일","시우민 나비소녀  
시우민 이유  
시우민 심포유  
시우민 고양이  
시우민 햄스터  
시우민 양손동기화  
시우민 화보  
시우민 애교  
시우민 인스타  
시우민 귀환 
시우민 베레모
시우민 얼굴천재
시우민 고화질
#시우민 #XIUMIN #김민석
시우민 화관
시우민 셔츠
#시우민_사진을_찾아보슈",💙 💙,,,,[],https://twitter.com/minm326/status/1436473439498371073
시오밍 건들면 뒤진다,@326XIUMIN99,2021-09-10T23:35:30.000Z,"시오밍 건들면 뒤진다
@326XIUMIN99
·
9월 11일","#시우민
시우민 나비소녀
시우민 이유
시우민 심포유
시우민 고양이
시우민 햄스터
시우민 양손동기화
김민석 애교
김민석 화보
김민석 인스타
김민석 귀환
김민석 베레모
김민석 고화질",,,,,[],https://twitter.com/326XIUMIN99/status/1436473437799665665
forXiu,@forXiu_99,2021-09-10T23:35:29.000Z,"forXiu
@forXiu_99
·
9월 11일","시우민 출근
시우민 이유 
시우민 심포유 
시우민 고양이 
시우민 햄스터 
시우민 양손동기화 
시우민 화보 
시우민 애교 
시우민 인스타 
시우민 귀환 
시우민 베레모
시우민 얼굴천재
시우민 고화질
시우민 청소
#시우민 #XIUMIN #김민석",,,,,[],https://twitter.com/forXiu_99/status/1436473434880425985
달빛,@dalbit071,2021-09-10T23:34:40.000Z,"달빛
@dalbit071
·
9월 11일","초연 좋아하는 부분이 다 빠지고 편곡이 이상해졌지만 여전히 개와 고양이는 사랑스럽고 소중해. 송신은죽다원근 ㅜㅠ 바닥 꽝 칠때 심장 두고옴

무대가 양쪽 사이드와 2층을 잘 써서 내 목 오늘 날라가는기분 ㅠㅠ 근데  내 코앞으로 배우들 또 와서 좋은데 후진하고픈마음..
1
1",🌙 ✨,1,,1,[],https://twitter.com/dalbit071/status/1436473228285734913
면죄된 非일상❖'ㅡ',@_b13,2021-09-10T23:34:39.000Z,"면죄된 非일상❖'ㅡ'
@_b13
·
9월 11일",하앙 고양이~~~,,,,,[],https://twitter.com/_b13/status/1436473223139323904
면죄된 非일상❖'ㅡ',@_b13,2021-09-10T23:34:14.000Z,"면죄된 非일상❖'ㅡ'
@_b13
·
9월 11일",고양이 만지고 싶다,,,,,[],https://twitter.com/_b13/status/1436473119338745857
初音ミク(초음 미쿠) NT[뉴 타입],@Miku_KBot,2021-09-10T23:34:03.000Z,"初音ミク(초음 미쿠) NT[뉴 타입]
@Miku_KBot
·
9월 11일","「그치만 뭐, 여름은 안좋아해」고양이를 쓰다듬으면서",,,,,[],https://twitter.com/Miku_KBot/status/1436473071800487942
나뚜루,@9510ve26,2021-09-10T23:33:57.000Z,"나뚜루
@9510ve26
·
9월 11일","목까지 쭉 빼고 집중한 고양이
다음 미디어는 민감한 콘텐츠를 포함할 수 있습니다. 설정 변경
보기",,,,,[],https://twitter.com/9510ve26/status/1436473046341095427
장사나라 지하사배,@US_Copipe,2021-09-10T23:33:49.000Z,"장사나라 지하사배
@US_Copipe
·
9월 11일","디어 「속담 거꾸로 말하기 해볼래요?」
124 「워... 원수를 은혜로 갚기.」
디어 「평화롭네요. 감동적이에요.」
네모 「방울에 고양이 목 달기.」
플람 「그건 무서워.」
디어 「열을 들으면 하나를 안다?」
피버스 「그건 그냥 바보네.」",,,,,[],https://twitter.com/US_Copipe/status/1436473011742265344
달빛,@dalbit071,2021-09-10T23:32:04.000Z,"달빛
@dalbit071
·
9월 11일","개와 고양이의 시간
송원근 백동현
다음 미디어는 민감한 콘텐츠를 포함할 수 있습니다. 설정 변경
보기
2
6",🌙 ✨,2,,6,[],https://twitter.com/dalbit071/status/1436472574762831872
우화의 시간,@dnghk_time,2021-09-10T23:31:55.000Z,"우화의 시간
@dnghk_time
·
9월 11일",황궁 내 아기고양이 출입에 관한 귀족(티어티스) 대 부르주아(귀스타브)의 운명을 건 대논쟁이 펼쳐지는 아침 8시 30분.,,,,,[],https://twitter.com/dnghk_time/status/1436472535625830400
부딩(フワリン),@huwapudding,2021-09-10T23:31:22.000Z,"부딩(フワリン)
@huwapudding
·
9월 11일","미치루 캐디....전체적으로 둥글!!!!둥글!!!!!하다가 눈마주치면 고양이상이고 상의만보면 오우~ 넥타이랑 셔츠가 반듯하구만~ 하다가 밑에보면 반창고 붙어있고 완전 덜렁이임
1",,1,,,[],https://twitter.com/huwapudding/status/1436472398983794690
한민준,@ktc_oji_b,2021-09-10T23:31:03.000Z,"한민준
@ktc_oji_b
·
9월 11일","고양이, 홍차 매우 사랑한다. 둘 다 빠져나올 수 없는 매력이 있어. (진지하게 끄덕끄덕) #b",,,,,[],https://twitter.com/ktc_oji_b/status/1436472315697500162
,@verygooddd0460,2021-09-10T23:30:55.000Z,"@verygooddd0460
·
9월 11일",동생이 길고양이 츄르줘서 고양이가 이제 우리집앞에서 애옹거림,🌖,,,,[],https://twitter.com/verygooddd0460/status/1436472281836896262
갓생사는독유,@dok_yu44,2021-09-10T23:30:12.000Z,"갓생사는독유
@dok_yu44
·
9월 11일","정확히 7시 48분에 일어나서 8시 16분에 집에서 나옴

화장(팩트만 함)
이불개고
고양이밥주고
화장실치워주고

 아...  물을 보충해주지 못혔네 
으음 ㅐ가 오늘 집어 갈때까지 다 떨어지는 건 아니겠지.... ㅠㅠ
1
1",💕,1,,1,[],https://twitter.com/dok_yu44/status/1436472101561454595
면죄된 非일상❖'ㅡ',@_b13,2021-09-10T23:29:26.000Z,"면죄된 非일상❖'ㅡ'
@_b13
·
9월 11일",고양이 너무 귀엽따,,,,,[],https://twitter.com/_b13/status/1436471911823798272
아벨,@Abeliophyllum,2021-09-10T23:29:08.000Z,"아벨
@Abeliophyllum
·
9월 11일",이상한 거 입에 넣어서 왔다가 제일 빨리 집에 간 애들 중 기억나는 애는 바늘 먹은 고양이. 장모종이었던 걸로 기억하는데 다행히 진짜 삼키진 않았고 입안에 박혀있어서 바늘 뽑고 집에 감.,,,,,[],https://twitter.com/Abeliophyllum/status/1436471836909314049
아벨,@Abeliophyllum,2021-09-10T23:29:08.000Z,"아벨
@Abeliophyllum
·
9월 11일","요새는 개든 고양이든 초콜릿 먹고 바로 동물병원 데려가면 죽지는 않읍니다. 구토처치하고 수액 맞고 하면 괜춘함. 우리 애 지난번에도 먹었는데 괜찮아~ 하고 냅둔다? 당신은 당신 애를 천천히 죽이고 있습니다. (당장 안 죽어도 신장이나 다른 장기 무리가서 안 괜찮음)
1",,1,,,[],https://twitter.com/Abeliophyllum/status/1436471833251889155
히람 블랙웰,@Hiram_BW,2021-09-10T23:28:42.000Z,"히람 블랙웰
@Hiram_BW
·
9월 11일",밀렛은 고양이 좋아하면서 집에 잘 들이려 하진 않았죠... 그래도 같이 살면 좋지 않았나요?,,,,,[],https://twitter.com/Hiram_BW/status/1436471726729166850
Deneb Casernil,@Deneb_supernova,2021-09-10T23:28:30.000Z,"Deneb Casernil
@Deneb_supernova
·
9월 11일",(털가습기 고양이됨),,,,,[],https://twitter.com/Deneb_supernova/status/1436471676774977539
Libero,@libero_bot_,2021-09-10T23:28:14.000Z,"Libero
@libero_bot_
·
9월 11일",얼떨결에 길고양이를 집 안에 들여놓게 되었는데… 원래 고양이들은 이렇게… 붙임성이 없나요…? 슬퍼라…,,,,,[],https://twitter.com/libero_bot_/status/1436471610089697284
Lea 리아,@fldkfldkfldk,2021-09-10T23:28:12.000Z,"Lea 리아
@fldkfldkfldk
·
9월 11일",스우파 안보는데 그 세상 당돌한 고양이같은 모습에 반함... 기 존나쎄 개좋아 근데 배틀한분도 좋음 개좋아 아 봐야되나,,,,,[],https://twitter.com/fldkfldkfldk/status/1436471600170377220
sungchi,@sungchi,2021-09-10T23:27:31.000Z,"sungchi
@sungchi
·
9월 11일",지금 구매하고 나중에 결제하는데 이자를 내는 게 아니라 적립금을 더 준다고? 굳굳 (네이버페이로 고양이 생식 결제하는 화면),,,,,['https://pbs.twimg.com/media/E-9fIK5VcAAId2T?format=png&name=small'],https://twitter.com/sungchi/status/1436471428728057860
지브로,@jibebonejuseyo,2021-09-10T23:27:07.000Z,"지브로
@jibebonejuseyo
·
9월 11일","방금전까지 햇님이가 품에 머물다 가긴 했지만 다른 집 고양이들이 사람에게 붙어있는 모습 보면서 부러워하기
12",,,,12,[],https://twitter.com/jibebonejuseyo/status/1436471325497851904
김민석 ₉₉,@O326_xiumin,2021-09-10T23:24:14.000Z,"김민석 ₉₉
@O326_xiumin
·
9월 11일","시우민 고양이
시우민 비욘드
시우민 화장품
시우민 애교
시우민 인스타
시우민 고화질
시우민 입동굴
시우민 움짤
시우민 베레모
시우민 양손동기화

시우민 이유
시우민 인생술집
시우민 이불밖
시우민 슴스테
시우민 나혼산
시우민 심포유
시우민 귀걸이
시우민 청소
시우민 흑발
시우민 셀카",,,,,[],https://twitter.com/O326_xiumin/status/1436470599967129604
수의학 봇,@medical_b,2021-09-10T23:23:55.000Z,"수의학 봇
@medical_b
·
9월 11일","고양이 주의 음식고양이가 제일 좋아하는게 생선아냐 하시겠지만,너무 많이 주면 비만의 초래하거나 내장에지방이 쌓여 질병을 생기게 만들어.그러니 생선보다는 닭가슴살이나 소고기를 살짝 물에만 데쳐서 주시는것을 권장해.",,,,,[],https://twitter.com/medical_b/status/1436470524058628099
멍냥이펫뉴스,@AllNews_Pet,2021-09-10T23:23:42.000Z,"멍냥이펫뉴스
@AllNews_Pet
·
9월 11일","집사 신발 물고 가 화장실에 버린 고양이..'냄새가 나서 그래?' 그 이유는? https://dailyfeed.kr/4537268/157900956795… 
#고양이 #냥이 #반려묘
집사 신발 물고 가 화장실에 버린 고양이..'냄새가 나서 그래?'
  [노트펫] 집사라면 한 번 쯤 고양이들이 특정 물건을
dailyfeed.kr",,,,,['https://pbs.twimg.com/card_img/1436820891271319560/FCvKhAja?format=png&name=small'],https://twitter.com/AllNews_Pet/status/1436470467238367235
느린 Love D 달달애옹⌯' ▾ '⌯,@Love_D_BTS,2021-09-10T23:22:32.000Z,"느린 Love D 달달애옹⌯' ▾ '⌯
@Love_D_BTS
·
9월 11일","@Jjissophy_bt412
 님에게 보내는 답글
장발
귀 뚫음
안경 썼다
170
유쌍
동생
E
고양이상
다정
웃상 일거같아
1",,1,,,[],https://twitter.com/Love_D_BTS/status/1436470173981048832
투잡으로 휴대폰 하나로 단기목돈 마련하실분,@ezYhuySnSvPOeUB,2021-09-10T23:22:11.000Z,"투잡으로 휴대폰 하나로 단기목돈 마련하실분
@ezYhuySnSvPOeUB
·
9월 11일","(주부 직장인 대학생 가능) 본계정문의
@yeon90216
부산수영구
평택항
맛스타
오프 
왕길
문산즉석만남추천
망상해수욕장
강아지그램
선팔 
먹방투어隧琳 
고양이 
행복 
인친환영 
여행사진 
맞팔 
애옹이 
집사",,,,,[],https://twitter.com/ezYhuySnSvPOeUB/status/1436470084382248960
어휴,@Killinusoft,2021-09-10T23:20:52.000Z,"어휴
@Killinusoft
·
9월 11일","내가 들은 최고의 애정 표현은 너가 내 고양이처럼 아무데나 머리 박고 멋대로 굴고 바보같아도 사랑해…. 라는 거였다 그리고 그때 나는 최고로 슬프고 불안했었기 때문에 더욱
3",🌈,,,3,[],https://twitter.com/Killinusoft/status/1436469756140294148
GUMI,@Reset_Gumi,2021-09-10T23:20:42.000Z,"GUMI
@Reset_Gumi
·
9월 11일","고양이야, 강아지야, 나와 있어. 내일은 멋진 참관일. 「무적의 천재 신동」은 중2로 헛되게 죽었어……. (웃음)",,,,,[],https://twitter.com/Reset_Gumi/status/1436469710778818562
,@Manhattan_____,2021-09-10T23:20:40.000Z,"@Manhattan_____
·
9월 11일",고양이들은 진짜로 입안에 넣을수있을것같애 오라라라갈랄ㄹ라랄라ㅏ랄ㄹ,🤒 😷 🤕 🌡 💉 💊,,,,[],https://twitter.com/Manhattan_____/status/1436469704629964807
q,@q_storyflakes,2021-09-10T23:20:27.000Z,"q
@q_storyflakes
·
9월 11일",미래의 집에 적어도 정원과 탁자 텃밭 화분 고양이 두 마리 이상은 있어야 할 것 같고 정원사 필요.,,,,,[],https://twitter.com/q_storyflakes/status/1436469648707313664
Y REST,@TXT_0304_TX1,2021-09-10T23:19:43.000Z,"Y REST
@TXT_0304_TX1
·
9월 11일","@TH_LOVER_oil
 님에게 보내는 답글
장발/안뚫음/안썼다/160/유/동생/E/고양이상/다정/웃는 상
1",,1,,,[],https://twitter.com/TXT_0304_TX1/status/1436469463595958278
코자쿠라 마리,@mary_Kozakura,2021-09-10T23:19:04.000Z,"코자쿠라 마리
@mary_Kozakura
·
9월 11일","카노가 고양이 같긴 하지만, 고양이랑 카노랑 비교하면, 고양이가 슬프지 않을까나…?",,,,,[],https://twitter.com/mary_Kozakura/status/1436469302341693442
인외,@Gakbak_Life,2021-09-10T23:19:03.000Z,"인외
@Gakbak_Life
·
9월 11일","고양이귀여운데가다찍읏거라흔들렸ㅇ니
6",,,,6,['https://pbs.twimg.com/media/E-9dDbRVIAkkzph?format=jpg&name=small'],https://twitter.com/Gakbak_Life/status/1436469298524917763
하코가쿠 코피페,@hakogaku_cpp_b,2021-09-10T23:18:59.000Z,"하코가쿠 코피페
@hakogaku_cpp_b
·
9월 11일","아라:자전거 타려고했는데 핸들 위에 고양이가 자고있어서, (비켜주지않겠지...)라고 생각하면서 보고있었더니 고양이가 「응? 너도 잘거야?」같은 느낌으로 살짝 옆을 비켜줬다. 그런거 아냐.",,,,,[],https://twitter.com/hakogaku_cpp_b/status/1436469279600234498
(ㄹr프텔 ㄹ1본애니 봐주세요봇),@STEM_27,2021-09-10T23:17:22.000Z,"(ㄹr프텔 ㄹ1본애니 봐주세요봇)
@STEM_27
·
9월 11일","오 신기해 고양이 코색=젤리색?
고양이 코랑 젤리색이 같나요? 아기고양이들로 자세히 알아보자
캘리포니아 Bay Area 근처에 사시는데 미아나 아기 고양이들 입양에 관심 있으신 분은 goboogi.chobee@gmail.com 으로 메일주세요* 임보중인 고양이들 (8주차) Fostered Kittens (8 weeks old)- 미아, 오묘한 태비, 암컷 (1살) Mia,...
youtube.com",,,,,['https://pbs.twimg.com/card_img/1436316483454259203/nCY3x2GI?format=jpg&name=240x240'],https://twitter.com/STEM_27/status/1436468875701325827
찌쏘피,@Jjissophy_bt412,2021-09-10T23:16:53.000Z,"찌쏘피
@Jjissophy_bt412
·
9월 11일","@diming__
 님에게 보내는 답글
장발
뚫음
안씀
155
무
언니
E
고양이
다정
웃는상",😉,,,,[],https://twitter.com/Jjissophy_bt412/status/1436468750203723779
REDZem / ㅂㅁ,@zem_red,2021-09-10T23:16:02.000Z,"REDZem / ㅂㅁ
@zem_red
·
9월 11일","@kimny_1210
 님에게 보내는 답글
고양이를 좋아하시나용
1",,1,,,[],https://twitter.com/zem_red/status/1436468538890342401
soonjin,@soonjin7392,2021-09-10T23:15:55.000Z,"soonjin
@soonjin7392
·
9월 11일","@rose_cattree
 님에게 보내는 답글
백신 맞고 컨디션 겁나 좋아요~
보라고양이님도 행복한 토요일 되세용
1",💜 💜,,,1,[],https://twitter.com/soonjin7392/status/1436468508733448208
末永春恒,@spring_is_over,2021-09-10T23:15:52.000Z,"末永春恒
@spring_is_over
·
9월 11일",(스에냥은 더 이상 없어 잘 가 바이바이해) ………과연 고양이 시절(?)의 나를 괴롭혔겠다… (키스미 앞에 팔짱끼고 섬),,,,,[],https://twitter.com/spring_is_over/status/1436468497765126149
삼,@_cho_cho42,2021-09-10T23:15:51.000Z,"삼
@_cho_cho42
·
9월 11일",박종성 착한 줄 알앗는데 고양이야...,,,,,[],https://twitter.com/_cho_cho42/status/1436468493050728448
팥찜,@redbeanJM_1013,2021-09-10T23:15:38.000Z,"팥찜
@redbeanJM_1013
·
9월 11일",하 털찐 아기고양이 기여워 진짜 건강두피야 머리 짱빨리 길어 머리숱도 짱많아,🥺,,,,[],https://twitter.com/redbeanJM_1013/status/1436468435676893185
체셔고양이,@Cheshire_k_bot,2021-09-10T23:14:31.000Z,"체셔고양이
@Cheshire_k_bot
·
9월 11일","게다가 설정을 무시할 생각은 없어. 나는 공작부인의 애완고양이, 그 이상도 이하도 아니야. 하지만 언젠가는 헤어져야할 사람에게 의존한다고 해도 별 수 없잖아. 그럼 처음부터 만나지 않는 편이 좋을 것 같아서.",,,,,[],https://twitter.com/Cheshire_k_bot/status/1436468155195428865
한목월,@han_mok,2021-09-10T23:13:45.000Z,"한목월
@han_mok
·
9월 11일",고양이보다는 개가 좋아요 고양이는 아무데나 막 올라가서 위험하더라고요. 둘다 귀엽긴 한데 고양이는 연장이라도 떨어뜨리면 위험하니까.,,,,,[],https://twitter.com/han_mok/status/1436467964522340354
Henneth Bruin,@MofWinnterium,2021-09-10T23:13:14.000Z,"Henneth Bruin
@MofWinnterium
·
9월 11일","아뇨, 고양이를 줬으니 고양이를 달라는 그런. 등가교환의.",,,,,[],https://twitter.com/MofWinnterium/status/1436467833861546007
아이언데드 Irudead,@Irundead0901,2021-09-10T23:12:06.000Z,"아이언데드 Irudead
@Irundead0901
·
9월 11일","20. 개인기로 고양이 소리 내기가 있습니다.
1",,1,,,[],https://twitter.com/Irundead0901/status/1436467549063954434
